tweet_id,tweet_created,date,hour,weekday,airline,tweet_text_raw,retweet_count,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
570249102404923392,2015-02-24 07:49:15-08:00,2015-02-24,7,Tuesday,Virgin America,@VirginAmerica status match program. I applied and it's been three weeks. Called and emailed with no response.,0,0.6959577202796936,0.2910858690738678,0.012956449761986732,-0.6830012705177069,Negative
570239632807370753,2015-02-24 07:11:37-08:00,2015-02-24,7,Tuesday,Virgin America,@VirginAmerica What happened 2 ur vegan food options?! At least say on ur site so i know I won't be able 2 eat anything for next 6 hrs #fail,0,0.9262080788612366,0.06737194955348969,0.0064199334010481834,-0.9197881454601884,Negative
570217831557677057,2015-02-24 05:44:59-08:00,2015-02-24,5,Tuesday,Virgin America,@VirginAmerica do you miss me? Don't worry we'll be together very soon.,0,0.015804871916770935,0.23628179728984833,0.7479133605957031,0.7321084886789322,Positive
570207886493782019,2015-02-24 05:05:28-08:00,2015-02-24,5,Tuesday,Virgin America,@VirginAmerica amazing to me that we can't get any cold air from the vents. #VX358 #noair #worstflightever #roasted #SFOtoBOS,0,0.8951941132545471,0.09159081429243088,0.01321513019502163,-0.8819789830595255,Negative
570124596180955136,2015-02-23 23:34:30-08:00,2015-02-23,23,Monday,Virgin America,@VirginAmerica LAX to EWR - Middle seat on a red eye. Such a noob maneuver. #sendambien #andchexmix,0,0.7100573778152466,0.2701961398124695,0.01974646747112274,-0.6903109103441238,Negative
570114021854212096,2015-02-23 22:52:29-08:00,2015-02-23,22,Monday,Virgin America,"@VirginAmerica hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢",0,0.3524879217147827,0.3204849660396576,0.3270271122455597,-0.025460809469223022,Negative
570094701371469825,2015-02-23 21:35:43-08:00,2015-02-23,21,Monday,Virgin America,@VirginAmerica Are the hours of operation for the Club at SFO that are posted online current?,0,0.014236816205084324,0.9568333625793457,0.028929784893989563,0.014692968688905239,Neutral
570088404156698625,2015-02-23 21:10:41-08:00,2015-02-23,21,Monday,Virgin America,"@VirginAmerica help, left expensive headphones on flight 89 IAD to LAX today. Seat 2A. No one answering L&amp;F number at LAX!",0,0.8754368424415588,0.11568489670753479,0.008878204971551895,-0.8665586374700069,Negative
570084582780899328,2015-02-23 20:55:30-08:00,2015-02-23,20,Monday,Virgin America,"@VirginAmerica awaiting my return phone call, just would prefer to use your online self-service option :(",0,0.7455560564994812,0.23944756388664246,0.014996460638940334,-0.7305595958605409,Negative
570076792993611776,2015-02-23 20:24:33-08:00,2015-02-23,20,Monday,Virgin America,@VirginAmerica this is great news! America could start flights to Hawaii by end of year http://t.co/r8p2Zy3fe4 via @Pacificbiznews,0,0.0011384414974600077,0.014824865385890007,0.9840367436408997,0.9828983021434397,Positive
570051991277342720,2015-02-23 18:46:00-08:00,2015-02-23,18,Monday,Virgin America,Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP,0,0.0032571759074926376,0.06882083415985107,0.9279220104217529,0.9246648345142603,Positive
570051381534396416,2015-02-23 18:43:35-08:00,2015-02-23,18,Monday,Virgin America,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday,0,0.0029015832114964724,0.006745678838342428,0.9903528094291687,0.9874512262176722,Positive
570045393565691904,2015-02-23 18:19:47-08:00,2015-02-23,18,Monday,Virgin America,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!",0,0.0039827567525208,0.012996445409953594,0.9830207824707031,0.9790380257181823,Positive
570038941497192448,2015-02-23 17:54:09-08:00,2015-02-23,17,Monday,Virgin America,@VirginAmerica when can I book my flight to Hawaii??,0,0.008904308080673218,0.9511937499046326,0.03990205377340317,0.03099774569272995,Neutral
570035876845084672,2015-02-23 17:41:58-08:00,2015-02-23,17,Monday,Virgin America,@VirginAmerica Your chat support is not working on your site: http://t.co/vhp2GtDWPk,0,0.864686131477356,0.1297071874141693,0.005606680177152157,-0.8590794513002038,Negative
570033593394667521,2015-02-23 17:32:54-08:00,2015-02-23,17,Monday,Virgin America,"@VirginAmerica View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains! http://t.co/Dw5nf0ibtr",0,0.004195547197014093,0.70185387134552,0.2939506769180298,0.2897551297210157,Neutral
570025482344898560,2015-02-23 17:00:40-08:00,2015-02-23,17,Monday,Virgin America,"@VirginAmerica Hey, first time flyer next week - excited! But I'm having a hard time getting my flights added to my Elevate account. Help?",0,0.3551865816116333,0.42062464356422424,0.22418881952762604,-0.13099776208400726,Neutral
570016304284901379,2015-02-23 16:24:11-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica plz help me win my bid upgrade for my flight 2/27 LAX---&gt;SEA!!! 🍷👍💺✈️,0,0.0026128271128982306,0.06629543751478195,0.9310917854309082,0.92847895831801,Positive
570015408788414464,2015-02-23 16:20:38-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica I have an unused ticket but moved to a new city where you don't fly. How can I fly with you before it expires? #travelhelp,0,0.38155484199523926,0.5988808274269104,0.01956433616578579,-0.36199050582945347,Neutral
570013523650048002,2015-02-23 16:13:09-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,0,0.010229377076029778,0.9654470086097717,0.024323608726263046,0.014094231650233269,Neutral
570012257549070337,2015-02-23 16:08:07-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica I'm #elevategold for a good reason: you rock!!,0,0.005700197070837021,0.013194561004638672,0.9811052680015564,0.9754050709307194,Positive
570011341483843584,2015-02-23 16:04:28-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,0,0.01623556762933731,0.7241048812866211,0.2596595287322998,0.2434239611029625,Neutral
570010571707256832,2015-02-23 16:01:25-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica wow this just blew my mind,0,0.07308073341846466,0.1773819774389267,0.7495372891426086,0.676456555724144,Positive
570010539499393025,2015-02-23 16:01:17-08:00,2015-02-23,16,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood After last night #tribute #SoundOfMusic #Oscars2015 @ladygaga! I think @carrieunderwood agree,0,0.004417534451931715,0.17254316806793213,0.8230392932891846,0.8186217588372529,Positive
570009713447825408,2015-02-23 15:58:00-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,0,0.004405546933412552,0.06806120276451111,0.9275332689285278,0.9231277219951153,Positive
570009035455344640,2015-02-23 15:55:18-08:00,2015-02-23,15,Monday,Virgin America,"@VirginAmerica Is flight 769 on it's way? Was supposed to take off 30 minutes ago. Website still shows ""On Time"" not ""In Flight"". Thanks.",0,0.05944003164768219,0.8672946095466614,0.07326537370681763,0.013825342059135437,Neutral
570006886012973056,2015-02-23 15:46:46-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews all the way though @ladygaga was very impressive! NO to @Carrieunderwood,0,0.005337115377187729,0.04036428779363632,0.9542985558509827,0.9489614404737949,Positive
570004391731847169,2015-02-23 15:36:51-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica wish you flew out of Atlanta... Soon?,0,0.09618506580591202,0.8514161109924316,0.05239875242114067,-0.04378631338477135,Neutral
570001194900426752,2015-02-23 15:24:09-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews. Hands down.,0,0.018219152465462685,0.5680340528488159,0.41374677419662476,0.39552762173116207,Neutral
570000071644872704,2015-02-23 15:19:41-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica Will flights be leaving Dallas for LA on February 24th?,0,0.00778074748814106,0.9660597443580627,0.02615944854915142,0.01837870106101036,Neutral
569996412286582784,2015-02-23 15:05:09-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,0,0.008182387799024582,0.0234574805945158,0.968360185623169,0.9601777978241444,Positive
569996245462159361,2015-02-23 15:04:29-08:00,2015-02-23,15,Monday,Virgin America,@VirginAmerica you know it. Need it on my spotify stat #guiltypleasures,0,0.012821272015571594,0.19595274329185486,0.7912259697914124,0.7784046977758408,Positive
569990222609412097,2015-02-23 14:40:33-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood I'm Lady Gaga!!! She is amazing! 😊,0,0.003120778128504753,0.008445674553513527,0.9884335398674011,0.9853127617388964,Positive
569990163209850881,2015-02-23 14:40:19-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood - Carrie!,0,0.006356771569699049,0.7156929969787598,0.27795031666755676,0.2715935450978577,Neutral
569989504431316993,2015-02-23 14:37:42-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica New marketing song? https://t.co/F2LFULCbQ7 let us know what you think?,0,0.01377655565738678,0.896587610244751,0.08963581919670105,0.07585926353931427,Neutral
569989321698074624,2015-02-23 14:36:58-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews first but Lady Gaga wow'd me last night. Carrie? Meh.,0,0.0168791264295578,0.23838044703006744,0.7447404265403748,0.727861300110817,Positive
569989034501500928,2015-02-23 14:35:50-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,0,0.7875573635101318,0.19435828924179077,0.01808432675898075,-0.7694730367511511,Negative
569987622484848640,2015-02-23 14:30:13-08:00,2015-02-23,14,Monday,Virgin America,"@VirginAmerica @ladygaga @carrieunderwood all are great , but I have to go with #CarrieUnderwood 😍👌",0,0.005414710845798254,0.016237303614616394,0.9783479571342468,0.9729332462884486,Positive
569986782567071744,2015-02-23 14:26:53-08:00,2015-02-23,14,Monday,Virgin America,"@VirginAmerica @LadyGaga @CarrieUnderwood Sorry, Mary Martin had it first!",0,0.13506096601486206,0.7951110601425171,0.06982792168855667,-0.06523304432630539,Neutral
569986348041547778,2015-02-23 14:25:09-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica @ladygaga @carrieunderwood love all three but you really can't beat the classics!,0,0.00680012721568346,0.024516170844435692,0.9686837196350098,0.9618835924193263,Positive
569982307634794497,2015-02-23 14:09:06-08:00,2015-02-23,14,Monday,Virgin America,@VirginAmerica Flight 0736 DAL to DCA 2/24 2:10pm. Tried to check in could not. Status please.,0,0.5735758543014526,0.41419926285743713,0.012224867939949036,-0.5613509863615036,Negative
569976620158578688,2015-02-23 13:46:30-08:00,2015-02-23,13,Monday,Virgin America,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,0,0.7760525941848755,0.19903099536895752,0.0249163918197155,-0.75113620236516,Negative
569973821396152323,2015-02-23 13:35:23-08:00,2015-02-23,13,Monday,Virgin America,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",0,0.009661279618740082,0.9263535737991333,0.06398510187864304,0.054323822259902954,Neutral
569972508499283968,2015-02-23 13:30:10-08:00,2015-02-23,13,Monday,Virgin America,@VirginAmerica Congrats on winning the @Travelzoo award for Best Deals from an Airline (US) http://t.co/kj1iljaebV,0,0.001973887672647834,0.021770745515823364,0.9762553572654724,0.9742814695928246,Positive
569967019958730753,2015-02-23 13:08:21-08:00,2015-02-23,13,Monday,Virgin America,@VirginAmerica everything was fine until you lost my bag,0,0.46873563528060913,0.4557901918888092,0.07547411322593689,-0.39326152205467224,Negative
569961866224652288,2015-02-23 12:47:52-08:00,2015-02-23,12,Monday,Virgin America,@virginamerica Need to change reservation. Have Virgin credit card. Do I need to modify on phone to waive change fee? Or can I do online?,0,0.05048980191349983,0.9024654030799866,0.04704480990767479,-0.0034449920058250427,Neutral
569949891163615232,2015-02-23 12:00:17-08:00,2015-02-23,12,Monday,Virgin America,@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,0,0.02056950516998768,0.9313169121742249,0.048113513737916946,0.027544008567929268,Neutral
569948966873370625,2015-02-23 11:56:37-08:00,2015-02-23,11,Monday,Virgin America,"@VirginAmerica hi I just booked a flight but need to add baggage, how can I do this?",0,0.10209984332323074,0.8639878034591675,0.03391237556934357,-0.06818746775388718,Neutral
569946362126602240,2015-02-23 11:46:16-08:00,2015-02-23,11,Monday,Virgin America,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt,0,0.6177595257759094,0.2402055263519287,0.14203491806983948,-0.47572460770606995,Negative
569942903683813376,2015-02-23 11:32:31-08:00,2015-02-23,11,Monday,Virgin America,"@VirginAmerica not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.",0,0.005369107238948345,0.024452045559883118,0.9701789021492004,0.9648097949102521,Positive
569941957490774016,2015-02-23 11:28:46-08:00,2015-02-23,11,Monday,Virgin America,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,0,0.009094756096601486,0.1187041625380516,0.872201144695282,0.8631063885986805,Positive
569940834994401280,2015-02-23 11:24:18-08:00,2015-02-23,11,Monday,Virgin America,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",0,0.0020975691732019186,0.04322893172502518,0.9546734690666199,0.952575899893418,Positive
569940323746516993,2015-02-23 11:22:16-08:00,2015-02-23,11,Monday,Virgin America,@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,0,0.015679966658353806,0.6851669549942017,0.2991531193256378,0.283473152667284,Neutral
569935232033366017,2015-02-23 11:02:02-08:00,2015-02-23,11,Monday,Virgin America,@VirginAmerica what is going on with customer service? Is there anyway to speak to a human asap? Thank you.,0,0.6576437950134277,0.3251502513885498,0.01720600575208664,-0.6404377892613411,Negative
569934395865493504,2015-02-23 10:58:43-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica what happened to Doom?!,0,0.3781333565711975,0.6000208854675293,0.02184574492275715,-0.35628761164844036,Neutral
569933816963342337,2015-02-23 10:56:25-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica why can't you supp the biz traveler like @SouthwestAir and have customer service like @JetBlue #neverflyvirginforbusiness,0,0.7882574200630188,0.19417309761047363,0.01756945624947548,-0.7706879638135433,Negative
569933777931145216,2015-02-23 10:56:16-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica I've applied more then once to be a member of the #inflight crew team...Im 100% interested. #flightattendant #dreampath -G,0,0.003208795329555869,0.09061973541975021,0.9061715006828308,0.9029627053532749,Positive
569933405506310144,2015-02-23 10:54:47-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(,0,0.44262272119522095,0.24028494954109192,0.3170923590660095,-0.12553036212921143,Negative
569933360564342784,2015-02-23 10:54:36-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness,0,0.9287152290344238,0.06471248716115952,0.006572237703949213,-0.9221429913304746,Negative
569929243146088448,2015-02-23 10:38:14-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,0,0.9317354559898376,0.0626145750284195,0.005650010425597429,-0.9260854455642402,Negative
569926998824394752,2015-02-23 10:29:19-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,0,0.6754635572433472,0.3126299977302551,0.011906475760042667,-0.6635570814833045,Negative
569923394990419968,2015-02-23 10:15:00-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,0,0.7043318152427673,0.2843973636627197,0.011270802468061447,-0.6930610127747059,Negative
569922008588222465,2015-02-23 10:09:30-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica Random Q: what's the distribution of elevate avatars? I bet that kitty has a disproportionate share http://t.co/APtZpuROp4,0,0.05144347622990608,0.8693771362304688,0.07917939871549606,0.02773592248558998,Neutral
569920824905306113,2015-02-23 10:04:47-08:00,2015-02-23,10,Monday,Virgin America,@VirginAmerica I &lt;3 Flying VA But Life happens and I am trying to #change my trip JPERHI Can you help.VA home page will not let me ?,0,0.48531851172447205,0.44843819737434387,0.06624332070350647,-0.4190751910209656,Negative
569919041244147712,2015-02-23 09:57:42-08:00,2015-02-23,9,Monday,Virgin America,@VirginAmerica Why is the site down? When will it be back up?,0,0.5496442317962646,0.4416073262691498,0.008748432621359825,-0.5408957991749048,Negative
569915941192015872,2015-02-23 09:45:23-08:00,2015-02-23,9,Monday,Virgin America,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!""",0,0.007674139924347401,0.5195656418800354,0.47276023030281067,0.46508609037846327,Neutral
569913339427434496,2015-02-23 09:35:03-08:00,2015-02-23,9,Monday,Virgin America,"@VirginAmerica hi, i did not get points on my elevate account for my most recent flight, how do i add the flight and points to my account?",0,0.5681182742118835,0.4197787046432495,0.012103026732802391,-0.5560152474790812,Negative
569911816937033728,2015-02-23 09:29:00-08:00,2015-02-23,9,Monday,Virgin America,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,0,0.3933565616607666,0.4232780337333679,0.18336543440818787,-0.20999112725257874,Neutral
569911674158731264,2015-02-23 09:28:26-08:00,2015-02-23,9,Monday,Virgin America,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",0,0.9095147252082825,0.0838574469089508,0.006627858616411686,-0.9028868665918708,Negative
569911218942517248,2015-02-23 09:26:37-08:00,2015-02-23,9,Monday,Virgin America,@VirginAmerica why is flight 345 redirected?,0,0.4179106056690216,0.5733274817466736,0.008761943317949772,-0.40914866235107183,Neutral
569910981868060673,2015-02-23 09:25:41-08:00,2015-02-23,9,Monday,Virgin America,"@VirginAmerica Is it me, or is your website down? BTW, your new website isn't a great user experience. Time for another redesign.",0,0.9359838366508484,0.05848956108093262,0.005526613909751177,-0.9304572227410972,Negative
569909224521641984,2015-02-23 09:18:42-08:00,2015-02-23,9,Monday,Virgin America,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,0,0.845802903175354,0.1463160663843155,0.007880997844040394,-0.8379219053313136,Negative
569907336485019648,2015-02-23 09:11:12-08:00,2015-02-23,9,Monday,Virgin America,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,0,0.7975121140480042,0.19496464729309082,0.007523206062614918,-0.7899889079853892,Negative
569896805611089920,2015-02-23 08:29:21-08:00,2015-02-23,8,Monday,Virgin America,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,0,0.41064104437828064,0.569122314453125,0.0202366653829813,-0.39040437899529934,Neutral
569894449620369408,2015-02-23 08:19:59-08:00,2015-02-23,8,Monday,Virgin America,@VirginAmerica is anyone doing anything there today? Website is useless and no one is answering the phone.,0,0.9384311437606812,0.0561220683157444,0.0054468149319291115,-0.932984328828752,Negative
569894407001939968,2015-02-23 08:19:49-08:00,2015-02-23,8,Monday,Virgin America,@VirginAmerica trying to add my boy Prince to my ressie. SF this Thursday @VirginAmerica from LAX http://t.co/GsB2J3c4gM,0,0.0044385697692632675,0.720089316368103,0.2754720449447632,0.2710334751754999,Neutral
569892199690678272,2015-02-23 08:11:03-08:00,2015-02-23,8,Monday,Virgin America,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag? I missed my morning appointments and you lost my business. #sfo2lax,0,0.9206932187080383,0.07447750121355057,0.0048293438740074635,-0.9158638748340309,Negative
569891469210755074,2015-02-23 08:08:08-08:00,2015-02-23,8,Monday,Virgin America,@VirginAmerica check out new music http://t.co/maRcnOCWzn,0,0.004675408359616995,0.6650832891464233,0.33024129271507263,0.32556588435545564,Neutral
569891436100874241,2015-02-23 08:08:01-08:00,2015-02-23,8,Monday,Virgin America,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,0,0.476771742105484,0.4999799132347107,0.023248376324772835,-0.4535233657807112,Neutral
569887310713479168,2015-02-23 07:51:37-08:00,2015-02-23,7,Monday,Virgin America,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,0,0.9193982481956482,0.07565261423587799,0.004949100315570831,-0.9144491478800774,Negative
569887049446076416,2015-02-23 07:50:35-08:00,2015-02-23,7,Monday,Virgin America,"@VirginAmerica - amazing customer service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",0,0.003989783115684986,0.008182806894183159,0.987827479839325,0.98383769672364,Positive
569884551712886785,2015-02-23 07:40:39-08:00,2015-02-23,7,Monday,Virgin America,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,0,0.03369998559355736,0.08945239335298538,0.8768475651741028,0.8431475795805454,Positive
